### Traits ###

DMCoreFollowtitledesc8;You visit the Fountain of Youth at the local temple where it was uncovered. As the ruler of the province the local holy man believes you to have a divine blessing and lets you into the fountain. You drink from the fountain and feel reinvigorated!;;;;;;;;;;;;;x
DMCoreFollow8OptA;"I can feel the years slipping away!";;;;;;;;;;;;;x

DMCoreFollowtitle10;Empire of Gary;;;;;;;;;;;;;x
DMCoreFollowtitledesc10;Empire of Gary has been formed by one ambitious Gary who rose above the rest! All Garys are rounded up and sent to the new Empire where it will stand, united in Garydom, for the rest of time!;;;;;;;;;;;;;x
DMCoreFollow10OptA;"They... what?";;;;;;;;;;;;;x

DMCoreFollowtitle11;Happy Little Accident;;;;;;;;;;;;;x
DMCoreFollowtitledesc11;Bob Ross, your local painter, gardener, and all round nice guy, has once again blessed your court with some kind gifts and warm feelings!;;;;;;;;;;;;;x
DMCoreFollow11OptA;"Wow, that's really great!";;;;;;;;;;;;;x

DMCoreFollowtitle12;Hunting Accident;;;;;;;;;;;;;x
DMCoreFollowdesc12;[dead_heir.GetHerHisCap] body has been draped, by whom you do not know, in a white cloth now stained red by [dead_heir.GetHerHis] lost vitae. They say [dead_heir.GetSheHe] was found by [dead_heir.GetHerHis] horse, in a clearing in the woods. You know the place they speak of. [dead_heir.GetHerHisCap] face is calm, almost serene. You reach out to touch [dead_heir.GetHerHim]. The terrible reality of the situation dawns on you. The cold you feel is that of death.;;;;;;;;;;;;;x
DMCoreFollow12OptA;Sorrow overtakes you.;;;;;;;;;;;;;x
DMCoreFollow12OptATooltip;Lose §R1§! stability;;;;;;;;;;;;;x
DMCoreFollow12OptB;Oh well...;;;;;;;;;;;;;x
DMCoreFollow12OptBTooltip;Lose §R10§! prestige;;;;;;;;;;;;;x

DMCoreFollowtitle13;Unity;;;;;;;;;;;;;x
DMCoreFollowdesc13;At long last, you have collected all seven of the Wyvernballs. Now all that remains is to bring them together before moonlight and wait.;;;;;;;;;;;;;x
DMCoreFollow13OptA;"I wish to conquer age and become undying!";;;;;;;;;;;;;x
DMCoreFollow13OptB;"I wish to become perfect, above all else!";;;;;;;;;;;;;x
DMCoreFollow13OptC;"I wish fame and gold, more than any living man!";;;;;;;;;;;;;x
DMCoreFollow13OptD;"I wish for the greatest armaments the world has ever seen!";;;;;;;;;;;;;x

DMCoreFollowtitle14;Wyvern Arises!;;;;;;;;;;;;;x
DMCoreFollowdesc14;Having unified all seven Wyvernballs you awaken the great power contained within. A huge wyvern, taller than any tower throughout the known world, erupts from the Wyvernballs. It begins to speak:
"Greetings, I am the king of all lizards. Every single one of them. The ones on the flags, I knew them all, you know?" He continues like this for some time before realising your increasing boredom. "You're just like all the others, I thought coming to this place would finally give me someone to chat to who wasn't interested in just my power, but I see how it is. Fine. You get one wish, then I'm gone. You hear me? GONE.";;;;;;;;;;;;;x
DMCoreFollow14OptA;"Unlimited Power!";;;;;;;;;;;;;x
DMCoreFollow14OptB;"I'll wait...";;;;;;;;;;;;;x

DMCoreFollowtitle15;Wyvernballs United!;;;;;;;;;;;;;x
DMCoreFollowdesc15;The Wyvernballs have been united and have left this jolly green earth to go onto a new world, unless of course the Dungeon Master decides to start the treasure hunt all over again!;;;;;;;;;;;;;x
DMCoreFollow15OptA;"Not again...";;;;;;;;;;;;;x

DMCoreFollowtitle16;Wyvernball Owners;;;;;;;;;;;;;x
DMCoreFollowdesc16;The current Wyvernball owners are as follows:;;;;;;;;;;;;;x
DMCoreFollow16OptA;Fascinating!;;;;;;;;;;;;;x

DMCoreFollowtitle19;Kidnapped;;;;;;;;;;;;;x
DMCoreFollowdesc19;A child, [dm_kidnapped.GetFirstName], has been kidnapped from your very court by the sinister [dm_kidnapper.GetTitledName]!:;;;;;;;;;;;;;x
DMCoreFollow19OptA1;That bitch!;;;;;;;;;;;;;x
DMCoreFollow19OptA2;That bastard!;;;;;;;;;;;;;x

DMCoreFollowtitle23;5G Unleashed!;;;;;;;;;;;;;x
DMCoreFollowdesc23;With the completion of the 5G tower, the plans of the Lizard People have finally come to fruition!\n\nGENTLEMEN, BEHOLD!\n\nBOVID-19!;;;;;;;;;;;;;x
DMCoreFollow23TTA;"Oops.";;;;;;;;;;;;;x
DMCoreFollow23TTACustomTT;The 5G tower explodes in a burst of energy, leaving behind a new and frightening disease.;;;;;;;;;;;;;x

DMCoreFollowtitle24;The Whispers in your Mind;;;;;;;;;;;;;x
DMCoreFollowdesc24;Your cursed ring has imbued you with all sorts of power, and through it you have achieved great feats of glory. But some days a great whisper rattles in your skull and its lure is almost too difficult to resist.;;;;;;;;;;;;;x
DMCoreFollow24a;"I... I am strong enough!";;;;;;;;;;;;;x
DMCoreFollow24b;"I submit! No more, please!";;;;;;;;;;;;;x
curse_warning_tooltip;You feel as if you will not be able to resist the whispers any longer.;;;;;;;;;;;;;x

DMCoreFollowtitle25;Ash Nazg Durbatulûk;;;;;;;;;;;;;x
DMCoreFollowdesc25;The whispers become all too much to bear. You collapse to your knees and cough up a pitch black fog which begins to engulf you. A face fills your mind, the face of the one who gifted you this ring all that time ago...;;;;;;;;;;;;;x
DMCoreFollow25;Agh burzum-ishi krimpatul!;;;;;;;;;;;;;x

DMCoreFollowtitle27;The Last Doot;;;;;;;;;;;;;x
DMCoreFollowdesc27;Oh dear. It seems [dm_dead_dooter.GetFirstNameWithNick] has dooted [dm_dead_dooter.GetHerHis] last doot. On the bright side, [dm_dead_dooter.GetSheHe] had a stockpile of calcium you inherited.;;;;;;;;;;;;;x
DMCoreFollow27TTA;Doot?;;;;;;;;;;;;;x
DMCoreFollow27TTB;Doot!;;;;;;;;;;;;;x
DMCoreFollow27TTC;DOOT DOOT!;;;;;;;;;;;;;x

DMCoreFollowtitle28;Fading Whispers;;;;;;;;;;;;;x
DMCoreFollowdesc28;Having suffered the constant dark words in your mind for too long you grab at your finger and yank the ring from it with all of your might. Though it grips to your skin at first, eventually the ring relents, and with a solid thud, it hits the ground.;;;;;;;;;;;;;x
DMCoreFollow28OptA;I will put this away, but perhaps not too far.;;;;;;;;;;;;;x
DMCoreFollowTooltip28;You successfully remove the ring, though you could wear it again at any time.;;;;;;;;;;;;;x
DMCoreFollowTooltip28Chance;resisting the ring;;;;;;;;;;;;;x

DMCoreFollowtitle29;Darkness Binds Them;;;;;;;;;;;;;x
DMCoreFollowdesc29;In a mad fit of desperation you take hold of the cursed ring that sits on your finger and try to pull it off with all of your strength. Thought you try with all your might, you find yourself thinking... it is your ring. Afterall, why shouldn't you keep it? It has already gotten you so far!;;;;;;;;;;;;;x
DMCoreFollow29OptA;Silly me, what was I thinking?;;;;;;;;;;;;;x
DMCoreFollowTooltip29;Characters with more morally good traits, and self-control, will have a higher chance of the resisting the ring!;;;;;;;;;;;;;x
DMCoreFollowTooltip29Chance;being ensnared by the ring;;;;;;;;;;;;;x

### Game Rules ###

RULE_DUNGEON_MASTER;Dungeon Master;;;;;;;;;;;;;x
DM_CYCLE;§KDM:§! Event Cycling;;;;;;;;;;;;;x
DM_CYCLE_NORMAL;Normal;;;;;;;;;;;;;x
DM_CYCLE_NORMAL_DESC;The Dungeon Master will cycle through six events before previously-seen events will be available again.;;;;;;;;;;;;;x
DM_CYCLE_DOUBLE;Double;;;;;;;;;;;;;x
DM_CYCLE_DOUBLE_DESC;The Dungeon Master will cycle through twelve events before previously-seen events will be available again.;;;;;;;;;;;;;x
DM_CYCLE_HALF;Half;;;;;;;;;;;;;x
DM_CYCLE_HALF_DESC;The Dungeon Master will cycle through three events before previously-seen events will be available again.;;;;;;;;;;;;;x
DM_FREQ;§KDM:§! Event Frequency;;;;;;;;;;;;;x
DM_FREQ_15;Normal - 15 Years;;;;;;;;;;;;;x
DM_FREQ_15_DESC;The Dungeon Master will cause chaos roughly once every 15 years.;;;;;;;;;;;;;x
DM_FREQ_30;Slow - 30 Years;;;;;;;;;;;;;x
DM_FREQ_30_DESC;The Dungeon Master will give the world time to breathe by causing chaos roughly once every thirty years.;;;;;;;;;;;;;x
DM_FREQ_5;Chaos - 5 Years;;;;;;;;;;;;;x
DM_FREQ_5_DESC;The Dungeon Master just wants to see the world burn with events happening roughly every five years.;;;;;;;;;;;;;x
DM_FREQ_TRUE_RANDOM;Normal - No Cooldown;;;;;;;;;;;;;x
DM_FREQ_TRUE_RANDOM_DESC;Events have no minimum time and could fire randomly!;;;;;;;;;;;;;x
DM_FREQ_NONE;Disabled;;;;;;;;;;;;;x
DM_FREQ_NONE_DESC;Events will be §Rdisabled§!.;;;;;;;;;;;;;x

### Nicknames ###

nick_coleman;the Coal Man;;;;;;;;;;;;;x
nick_cleptomaniac;the Kleptomaniac;;;;;;;;;;;;;x
nick_the_black_rider;the Black Rider;;;;;;;;;;;;;x

### Offmap ###

dungeon_master_name;Dungeon Master;;;;;;;;;;;;;x
dungeon_master_favor;Favor;;;;;;;;;;;;;x
monthly_dungeon_master_favor;Monthly Favor;;;;;;;;;;;;;x
e_dungeon_master_governor;Dungeon Master;;;;;;;;;;;;;x
e_dungeon_master_governor_adj;Chaotic;;;;;;;;;;;;;x
e_dungeon_master_governor_female;Dungeon Mistress;;;;;;;;;;;;;x
e_dungeon_master_governor_male;Dungeon Master;;;;;;;;;;;;;x

### Moo ###

dm_milky;Milk;;;;;;;;;;;;;x
dm_moo;Moo;;;;;;;;;;;;;x
dm_milk_stores;Milk Stores;;;;;;;;;;;;;x
dm_milk_stores_desc;Current milk: [current_milk.GetValue]/[max_milk.GetValue]\nMilk is regained little by little each year.;;;;;;;;;;;;;x
current_milk;current milk;;;;;;;;;;;;;x
max_milk;maximum milk;;;;;;;;;;;;;x
tt_has_enough_milk_minor;Has 10 milk.;;;;;;;;;;;;;x
tt_has_enough_milk_moderate;Has 25 milk.;;;;;;;;;;;;;x
tt_has_enough_milk_major;Has 50 milk.;;;;;;;;;;;;;x
dm_bovid19_disease;BOVID-19;;;;;;;;;;;;;x
dm_bovid19_trait;BOVID-19;;;;;;;;;;;;;x
dm_bovid19_trait_desc;This character forgot to wear a mask out in public and has contracted BOVID-19. On the bright side, their milk is delicious.;;;;;;;;;;;;;x
BOVID19_INFO;5G towers have unleashed the power of BOVID-19 in this province.;;;;;;;;;;;;;x
dm_disease101;Oh dear. Apparently you've contracted BOVID-19. Next time, trust in your alchemically-certified plague doctor and don't believe dumb shit posted on Facescroll. ;;;;;;;;;;;;;x
dm_disease101TTA;Moo.;;;;;;;;;;;;;x
dm_disease102;Your bout of BOVID-19 has cleared up. You're still a cow, however.;;;;;;;;;;;;;x
dm_1G_tower;1G Tower;;;;;;;;;;;;;x
dm_1G_tower_desc;A large tower. Despite it not doing anything, the populace considers it an extremely bad omen.;;;;;;;;;;;;;x
dm_2G_tower;2G Tower;;;;;;;;;;;;;x
dm_2G_tower_desc;A large tower with twice the G's. Despite it not doing anything, the populace considers it a bad omen.;;;;;;;;;;;;;x
dm_3G_tower;3G Tower;;;;;;;;;;;;;x
dm_3G_tower_desc;A large tower with three times the G's. Despite it not doing anything, the populace finds it uncomfortable to look at.;;;;;;;;;;;;;x
dm_4G_tower;4G Tower;;;;;;;;;;;;;x
dm_4G_tower_desc;A large tower with four times the G's. Despite it not doing anything, the populace finds it very confusing.;;;;;;;;;;;;;x
dm_5G_tower;5G Tower;;;;;;;;;;;;;x
dm_5G_tower_desc;A large tower with five times the G's. Despite it not doing anything, the populace finds it very intriguing.;;;;;;;;;;;;;x
dm_cows_working;Cows Working;;;;;;;;;;;;;x
dm_cows_working_desc;A large herd of cows dressed in construction working clothes are busy upgrading the large tower.;;;;;;;;;;;;;x
dm_upgrade_network;Upgrade Tower;;;;;;;;;;;;;x
dm_upgrade_network_desc;Upgrade the large tower in your demesne.\n§YThis will take one year to complete and reduce the penalties of the tower.§!;;;;;;;;;;;;;x
dm_unleash_the_5G;Unleash the 5G!
dm_unleash_the_5G_desc;Unleash the power of the 5G towers!\n§YThis will destroy the tower and all penalties it brings.§!\n§RMoo.§!
